"","Id_code","PoolID","Foundation_spp","Day_Night","Before_After","Removal_Control","Group","Time_Point","Sampling_Day","Sampling_time","Wind_Speed.m.s","DO_mg_L","DO_p","Conductivity","Salinity","Temp.pool","Temp.in","date_triscal","mVolts","pH.pre","Notes","SalCal","Date_Time","PO_ug_L","NO2N_ug_L","NN_ug_L","NH4_ug_L","PO_umol_L","NN_umol_L","NH4_umol_L","Date_Run","TA_Run","TA_Raw","CRM_off","Salinity_Lab","TA_CRM","(Intercept)","TTris","mVTris","pH","pH_insitu","CO2","fCO2","pCO2","HCO3","CO3","DIC","ALK","OmegaAragonite","OmegaCalcite","TA_NormSal","DIC_Norm"
"242","D_23_4_AI","23","Mytilus","Day","After","Removal","After_Removal",4,2019-08-06,11:56:00,1.3,15.3,194,53.3,35.2,16.5,17.912,20190804,-65.9,8.037776235,NA,0.033622541304814,2019-08-06 11:56:00,39.8,"20.9",211,160.8,1.284943,7.989304,8.9142696,"12/12/19",1,1926.340636,0.032092078,34.29,1925.63235421092,-106.233872989048,1.34903858858397,-82.0698937903319,8.03944572588094,8.06087447500301,11.3814405572457,318.116623595788,319.248212604457,1559.04141469672,141.792793496803,1712.21564875077,1925.63235421092,2.17744141349552,3.37817564020168,1942.05686546742,1726.81984104893
"243","D_24_4_AI","24","Mytilus","Day","After","Removal","After_Removal",4,2019-08-06,11:55:00,1.3,17.76,217.5,53.3,35.2,14.7,16.976,20190804,-74.7,8.198204858,NA,0.034286234700726,2019-08-06 11:55:00,35,"-0.468",83.6,119,1.129975,3.1654304,6.597003,"12/13/19",1,2034.525653,-0.016058326,34.74,2034.88006507232,-106.233872989048,1.34903858858397,-83.3325939092465,8.19990159678065,8.23522102981537,7.82856480231479,207.32640618392,208.080836863272,1536.61969821971,194.879047607092,1739.32731062912,2034.88006507232,2.97838339121593,4.63928305361504,2079.16863119448,1777.1832579781
"244","D_25_4_AI","25","Mytilus","Day","After","Control","After_Control",4,2019-08-06,11:53:00,0.4,5,60,54,35.6,13.1,16.232,20190804,-30.1,7.427889027,NA,0.0353474158600567,2019-08-06 11:53:00,148,"26",390,612,4.77818,14.76696,33.927444,"12/13/19",1,2235.07732,-0.016058326,34.76,2235.43173207232,-106.233872989048,1.34903858858397,-84.336278619153,7.43059666308147,7.47112761967081,65.0017990223774,1642.23193562966,1648.3408317031,2120.586148486,43.9216911042966,2229.50963861268,2235.43173207232,0.667394299138849,1.04242826667084,2285.40020608335,2279.34573641696
"245","D_26_4_AI","26","Phyllospadix","Day","After","Removal","After_Removal",4,2019-08-06,11:38:00,0.3,29.86,372.8,53.4,35.3,15.8,16.73,20190804,-92.6,8.511528352,NA,0.033926289198477,2019-08-06 11:38:00,38.2,"11.96",96.4,117.8,1.233287,3.6500896,6.5304786,"12/16/19",1,1894.159678,-0.207713212,34.23,1898.7439709028,-106.233872989048,1.34903858858397,-83.6644574020382,8.51347919162917,8.52825977491175,2.85984375025022,78.3348656459718,78.6159188625313,1131.76201189007,294.653502922461,1429.27535856278,1898.7439709028,4.51361235069373,7.01272313916463,1911.58841541185,1438.94398598835
"246","D_27_4_AI","27","Phyllospadix","Day","After","Control","After_Control",4,2019-08-06,11:37:00,0.3,12.02,143,54.7,36.1,12.4,15.543,20190804,-42.9,7.655442182,NA,0.0360788014508898,2019-08-06 11:37:00,51.4,"8.42",146,172.6,1.659449,5.528144,9.5684262,"12/19/19",2,2282.244532,-0.207713212,34.96,2286.8288249028,-106.233872989048,1.34903858858397,-85.2657662066873,7.65944860950549,7.70421951400242,38.1712267726869,946.041233039637,949.589438536579,2101.75061833802,73.2787284431945,2213.2005735539,2286.8288249028,1.10892126734068,1.73336792954755,2351.39810937065,2275.69094268954
"247","D_28_4_AI","28","Phyllospadix","Day","After","Removal","After_Removal",4,2019-08-06,11:35:00,0.3,26.73,327.2,53.5,35.3,14.6,16.356,20190804,-97.9,8.607420042,NA,0.0344369970719005,2019-08-06 11:35:00,37,"0.378",37.4,111,1.194545,1.4161136,6.153507,"12/17/19",1,2004.150883,0.213123483,34.12,1999.44718379315,-106.233872989048,1.34903858858397,-84.1689978341686,8.60938323559299,8.63766085019213,2.21526736016128,58.522017731775,58.7352070984787,1096.6524423916,350.773393241125,1449.64110299288,1999.44718379314,5.35678038913453,8.34457337920904,2006.50405620653,1454.75748335639
"248","D_29_4_AI","29","Phyllospadix","Day","After","Control","After_Control",4,2019-08-06,11:34:00,0.4,19.14,234,55,36.4,14.4,16.201,20190804,-84.2,8.370356007,NA,0.0353601917023838,2019-08-06 11:34:00,31.6,"3.8",52.7,105,1.020206,1.9954328,5.820885,"12/17/19",1,2215.219559,0.213123483,34.19,2210.51585979315,-106.233872989048,1.34903858858397,-84.3780988153991,8.37508465984356,8.40353864798613,5.15808256945897,136.273386240459,136.771125294228,1494.78554680072,283.669022732082,1783.61265210226,2210.51585979315,4.30327414132061,6.69712122964362,2222.86874253905,1793.57989927578
"249","D_30_4_AI","30","Mytilus","Day","After","Control","After_Control",4,2019-08-06,11:50:00,0.4,11.31,138.1,53.5,35.3,14.5,16.355,20190804,-36.1,7.531606017,NA,0.0344765414996573,2019-08-06 11:50:00,246,"103.4",892,4560,7.94211,33.774688,252.79272,"12/17/19",1,2336.393148,0.213123483,34.7,2331.68944879315,-106.233872989048,1.34903858858397,-84.1703468727572,7.53356399983043,7.55854395755226,52.9654647426106,1394.95726974987,1400.05295482152,2180.17989582334,57.8977069725022,2291.04306753846,2331.68944879315,0.883960775515574,1.37729048285083,2379.69481979771,2338.21160128189
"250","D_31_4_AI","31","Mytilus","Day","After","Control","After_Control",4,2019-08-06,11:48:00,0.4,12.56,190,53.2,35.1,15.5,16.469,20190804,-31.9,7.45780112,NA,0.0339280136794824,2019-08-06 11:48:00,111.6,"29",392,386,3.603006,14.842688,21.398682,"12/18/19",1,2113.903513,0.085007907,34.34,2112.02736299014,-106.233872989048,1.34903858858397,-84.0165564736586,7.4592622248135,7.47181508815296,57.9065397816572,1570.20841758445,1575.87293271529,1995.21257779563,44.8878934875856,2098.00701106488,2112.02736299014,0.687806866268996,1.06966003702431,2133.14763662004,2118.98708117553
"251","D_32_4_AI","32","Mytilus","Day","After","Removal","After_Removal",4,2019-08-06,11:47:00,0.4,22.01,262,53.5,35.3,13,15.803,20190804,-77.6,8.258909765,"sun brighter",0.0350988857448503,2019-08-06 11:47:00,55,"6.86",188,93,1.775675,7.118432,5.155641,"12/18/19",1,2057.174556,0.085007907,34.98,2055.29840599014,-106.233872989048,1.34903858858397,-84.9150161736555,8.26088868460748,8.30480908541613,6.83761025082114,171.915929314057,172.555221604617,1513.71885296417,211.499741251418,1732.05620446641,2055.29840599014,3.21812650909973,5.02957958361805,2114.53936004515,1781.98017741868
"252","N2_Ocean_1_AI","Ocean","Ocean","Night","After","Ocean","After_Ocean",1,2019-08-08,23:46:00,1,7.86,89.6,53.1,34.9,11.4,13.548,20190808,-51.9,7.835588538,NA,0.0355821740648636,2019-08-08 23:46:00,32,"8.78",73.8,66.2,1.03312,2.7943632,3.6699294,"8/30/19",1,2204.02521,0.232710928,32.82,2198.88921000576,-107.232584116304,1.45836883290968,-87.4746031680434,7.83660585694663,7.86869348432143,25.2537564904303,602.084606728028,604.371198242509,1962.55729745201,93.5307669952328,2081.34182093767,2198.88921000576,1.42143983149587,2.22966491653058,2122.57481977615,2009.10701656395
"253","N_1_1_AI","1","Phyllospadix","Night","After","Control","After_Control",1,2019-08-08,23:54:00,1,6.28,72.9,53.8,35.4,11.8,13.171,20190808,-55.7,7.904520072,NA,0.0358204300626048,2019-08-08 23:54:00,18.68,"8.51",128,27.6,0.6030838,4.846592,1.5300612,"8/31/19",1,2210.838752,0.048572063,32.97,2209.76675199797,-107.232584116304,1.45836883290968,-88.0244082180503,7.9068375906218,7.92758931137481,21.451484261231,519.526997075719,521.489718455699,1936.01987030852,108.562273825967,2066.03362839571,2209.76675199797,1.64707267866837,2.57978851655594,2142.82381804039,2003.44496259431
"254","N_2_1_AI","2","Phyllospadix","Night","After","Removal","After_Removal",1,2019-08-08,23:59:00,0.5,6.66,77.1,53.8,35.4,11.5,12.508,20190808,-56,7.913568122,"Dumped 500ml and pumped 500ml",0.0359631837111301,2019-08-08 23:59:00,26,"7.1",49.8,38,0.83941,1.8856272,2.106606,"9/1/19",1,2229.445605,0.396650635,32.92,2220.69140649036,-107.232584116304,1.45836883290968,-88.9913067542694,7.91590772108217,7.93120671238345,21.5472506097233,516.847041157036,518.807203205483,1946.32613771245,108.772311250936,2076.64569957311,2220.69140649036,1.64935070475356,2.5847950509866,2150.15179710772,2010.68165970432
"255","N_3_1_AI","3","Phyllospadix","Night","After","Removal","After_Removal",1,2019-08-09,00:04:00,0.5,6.81,79,53.7,35.4,11.5,12.361,20190808,-56.7,7.926760457,NA,0.0359020353051179,2019-08-09 00:04:00,28,"6.94",45.6,47.4,0.90398,1.7265984,2.6277138,"9/2/19",1,2218.494162,0.36850704,32.84,2210.36110107509,-107.232584116304,1.45836883290968,-89.2056869727072,7.92910496475606,7.94220140511264,20.8417781457174,499.925097738663,501.821047628177,1930.87079375149,110.675284749182,2062.38785664639,2210.36110107509,1.67820612433932,2.63001608586079,2134.94878115606,1992.02403565492
"256","N_4_1_AI","4","Phyllospadix","Night","After","Control","After_Control",1,2019-08-09,00:06:00,0.6,5.7,66.6,53.8,35.4,11.5,12.118,20190808,-51.3,7.832753653,"8 ml from TA for fdom sterivex was 40 ml short",0.0359631837111301,2019-08-09 00:06:00,27.6,"3.18",61.2,91,0.891066,2.3172768,5.044767,"9/2/19",1,2232.626875,0.36850704,32.83,2224.49381407509,-107.232584116304,1.45836883290968,-89.5600705991042,7.83510567792993,7.84433550254469,26.9662020441727,646.829704179712,649.283178690213,1994.21659711057,91.2439038881224,2112.42670304287,2224.49381407509,1.38356163854195,2.16826128350459,2147.94505635545,2039.73437237934
"257","N_5_1_AI","5","Phyllospadix","Night","After","Control","After_Control",1,2019-08-09,00:08:00,0.6,3.54,41,53.8,35.4,11.4,12.136,20190808,-40.3,7.638334826,NA,0.0360113440925917,2019-08-09 00:08:00,26.8,"-0.641",27,59.6,0.865238,1.022328,3.3040452,"9/4/19",1,2292.644071,0.537981023,32.92,2280.77066842808,-107.232584116304,1.45836883290968,-89.5338199601118,7.64068531431707,7.65108751732607,44.944135509848,1074.59508189779,1078.67827398586,2124.67075839545,62.0553164464358,2231.67021035174,2280.77066842808,0.940796412994077,1.47464853518223,2208.32265896037,2160.78186249351
"258","N_6_1_AI","6","Phyllospadix","Night","After","Removal","After_Removal",1,2019-08-09,00:10:00,0.6,4.19,48.8,53.9,35.5,11.6,12.346,20190808,-41.6,7.660292104,NA,0.0359762870483165,2019-08-09 00:10:00,85.4,"11.5",54.2,19.6,2.757139,2.0522288,1.0865652,"9/4/19",1,2340.232826,0.537981023,33.04,2328.35942342808,-107.232584116304,1.45836883290968,-89.2275625052008,7.66289922382158,7.6735250066651,43.1107711113488,1038.00558443474,1041.93942148618,2158.49258081055,67.0582925208266,2268.66164444273,2328.35942342808,1.01649846080318,1.59250283807638,2262.617510296,2204.60531565846
"259","N_7_1_AI","7","Phyllospadix","Night","After","Removal","After_Removal",1,2019-08-09,00:18:00,0.8,6.48,75,53.9,35.5,11.6,12.227,20190808,-53.4,7.869250861,NA,0.0359762870483165,2019-08-09 00:18:00,28.2,"1.778",23,48.4,0.910437,0.870872,2.6831508,"9/5/19",1,2226.356711,0.544759247,33,2214.33371099094,-107.232584116304,1.45836883290968,-89.4011083963171,7.87186334008249,7.88129798161716,24.3289916096283,585.784677551547,588.003590153214,1965.44933336049,98.5228028450054,2088.30112781512,2214.33371099094,1.49345105103683,2.33972320570468,2149.20624890297,2026.88050640879
"260","N_8_1_AI","8","Phyllospadix","Night","After","Control","After_Control",1,2019-08-09,00:21:00,0.8,4.02,46.4,53.9,35.5,11.2,12.191,20190808,-44.1,7.705191554,NA,0.0361702409217464,2019-08-09 00:21:00,32.5,"-1.62",50.5,93.4,1.0492625,1.912132,5.1778158,"9/5/19",1,2236.22918,0.544759247,32.93,2224.20617999094,-107.232584116304,1.45836883290968,-89.4536096743018,7.70780454375008,7.72213297641603,36.9218997295684,877.607297648,880.94989341214,2046.95862293663,70.02169013706,2153.90221280326,2224.20617999094,1.0606661708488,1.66291656598872,2154.20910315004,2086.11764316504
"261","N_9_1_AI","9","Mytilus","Night","After","Control","After_Control",1,2019-08-09,00:27:00,0.8,2.17,28.2,53.9,35.4,11.2,11.984,20190808,-23.6,7.343879654,"under 550 ml",0.0361702409217464,2019-08-09 00:27:00,62.6,"10.54",126.2,312,2.021041,4.7784368,17.296344,"9/7/19",1,2179.377445,0.267242737,32.95,2173.47931762159,-107.232584116304,1.45836883290968,-89.7554920227141,7.34623367675313,7.35609585746536,87.7980261431799,2085.70371070211,2093.6581106722,2093.79388343505,30.7634353267253,2212.35534490496,2173.47931762159,0.466227721133596,0.731053679420512,2106.35716222445,2144.0326063123
"262","N_10_1_AI","10","Mytilus","Night","After","Removal","After_Removal",1,2019-08-09,00:28:00,0.8,2.95,34.1,53.9,35.4,11.2,11.934,20190808,-29.2,7.443061439,NA,0.0361702409217464,2019-08-09 00:28:00,92.4,"14.72",200,272,2.983134,7.5728,15.078864,"9/7/19",1,2228.747908,0.267242737,32.97,2222.84978062159,-107.232584116304,1.45836883290968,-89.8284104643596,7.44541757667077,7.4550317577043,70.8348977313744,1682.73269383754,1689.14744157382,2121.44777988739,39.1443558249027,2231.42703344367,2222.84978062159,0.593242712254323,0.930215531861638,2155.5105078557,2163.8279203717
"263","N_11_1_AI","11","Mytilus","Night","After","Removal","After_Removal",1,2019-08-09,00:30:00,0.8,4.43,50.7,53.9,35.4,11.2,12.075,20190808,-41.4,7.658059105,NA,0.0361702409217464,2019-08-09 00:30:00,32.2,"9.8",123,153,1.039577,4.657272,8.481861,"9/8/19",1,2182.966767,0.658535281,33.1,2168.43269578775,-107.232584116304,1.45836883290968,-89.6227804589193,7.66041168578733,7.67286407677239,40.6895727313774,966.609348304915,970.291288687265,2012.33612336126,61.3154114560796,2114.34110754872,2168.43269578775,0.929250724112149,1.45708230157276,2111.0330067816,2058.37325470184
"264","N_12_1_AI","12","Mytilus","Night","After","Control","After_Control",1,2019-08-09,00:37:00,0.8,2.16,25.1,53.9,35.5,11.1,11.728,20190808,-22.7,7.328901672,NA,0.0362194640363238,2019-08-09 00:37:00,60.4,"11.56",130.4,276,1.950014,4.9374656,15.300612,"9/8/19",1,2190.268293,0.658535281,33.11,2175.73422178775,-107.232584116304,1.45836883290968,-90.128834443939,7.3315295983541,7.33939278962642,91.6250283060549,2170.82510817391,2179.11561188721,2098.97433269329,29.6272858924181,2220.22664689176,2175.73422178775,0.44870729382139,0.70361227245797,2118.7811789233,2162.10894937018
"265","N_13_1_AI","13","Mytilus","Night","After","Control","After_Control",1,2019-08-09,00:39:00,0.8,1.03,11.8,53.9,35.4,11,11.73,20190808,-18.5,7.254593151,NA,0.0362689849281744,2019-08-09 00:39:00,65.6,"8.64",129,376,2.117896,4.884456,20.844312,"11/21/19",1,2060.847702,-0.569820019,33.68,2073.42380076534,-107.232584116304,1.45836883290968,-90.1259177062732,7.2569550070762,7.2658551644697,104.306054795077,2461.86221538702,2471.27934144661,2010.63097492335,23.8119291074373,2138.74895882586,2073.42380076534,0.360751296383836,0.565868780833324,2053.90922381696,2118.61955686044
"266","N_14_1_AI","14","Mytilus","Night","After","Control","After_Control",1,2019-08-09,00:41:00,0.8,0.85,9.9,53.8,35.4,11.2,11.94,20190808,-19.5,7.271563111,NA,0.0361085401048291,2019-08-09 00:41:00,45.4,"3.82",110,318,1.465739,4.16504,17.628966,"11/22/19",1,2084.754856,-0.799098459,34.46,2102.39119871967,-107.232584116304,1.45836883290968,-89.8196602513621,7.27391821755831,7.28297800859193,101.062028534834,2400.79939362691,2409.95863326739,2036.66376523122,25.2872960058807,2163.01308977194,2102.39119871967,0.383235430804126,0.60092023505694,2130.83531493764,2192.27738451591
"267","N_15_1_AI","15","Mytilus","Night","After","Removal","After_Removal",1,2019-08-09,00:45:00,0.9,4.66,53.4,53.9,35.5,11,12.158,20190808,-36.6,7.5728733,NA,0.0362689849281744,2019-08-09 00:45:00,177,"47.5",273,6.93,5.714445,10.336872,0.38417841,"11/22/19",1,2236.365954,-0.799098459,34.61,2254.00229671967,-107.232584116304,1.45836883290968,-89.5017358457878,7.57548684590444,7.59150102152648,51.7936020815094,1223.14778511032,1227.82028052504,2114.86940519314,53.134564534391,2219.79757180904,2254.00229671967,0.804589539081914,1.26189372481024,2294.44174969023,2259.62335177385
"268","N_16_1_AI","16","Mytilus","Night","After","Removal","After_Removal",1,2019-08-09,00:34:00,0.8,5.13,59.1,53.9,35.4,11.1,12.068,20190808,-43.5,7.695199233,NA,0.0362194640363238,2019-08-09 00:34:00,57,"15.1",305,194.2,1.840245,11.54852,10.7658654,"11/23/19",1,2094.835224,-0.539790416,34.55,2106.74856041824,-107.232584116304,1.45836883290968,-89.6329890407497,7.69755222363302,7.7114940802463,35.9973654732478,852.379451634933,855.630070268459,1941.00333692603,64.3912433478303,2041.3919457471,2106.74856041824,0.975696326295901,1.53018654914739,2140.82831654266,2074.41446251654
"269","N1_Ocean_1_AI","Ocean","Ocean","Night","After","Ocean","After_Ocean",1,2019-08-07,22:45:00,2.6,8.6,98.4,54.1,35.6,11.2,13.693,20190808,-47,7.748710829,NA,0.0362936619053097,2019-08-07 22:45:00,33.8,"1.382",230,24,1.091233,8.70872,1.330488,"11/26/19",1,2237.663443,0.237237901,33.8,2232.42753135356,-107.232584116304,1.45836883290968,-87.2631396872715,7.75152747769371,7.7880747074376,31.3992683614119,746.76514961928,749.608993341337,2027.78876768471,80.9228607603892,2140.11089680651,2232.42753135356,1.22517452798363,1.92057678638583,2219.29560469854,2127.52200917823
"270","N_17_1_AI","17","Mytilus","Night","After","Removal","After_Removal",1,2019-08-07,23:47:00,2.6,4.5,50,54.1,35.6,11.2,13.792,20190808,-35.4,7.544465592,NA,0.0362936619053097,2019-08-07 23:47:00,36.2,"10.9",82.6,98.8,1.168717,3.1275664,5.4771756,"11/27/19",1,2245.308126,0.547931117,34.04,2233.21512186847,-107.232584116304,1.45836883290968,-87.1187611728134,7.54727715564388,7.58274943507512,52.1884920666713,1241.19284048248,1245.92211959745,2100.6449802823,52.2487497300642,2205.08222207904,2233.21512186847,0.79104763087664,1.24004187328932,2235.84243377656,2207.67643645796
"271","N_18_1_AI","18","Phyllospadix","Night","After","Control","After_Control",1,2019-08-07,23:59:00,2.8,4.5,50,54.1,35.6,11.7,13.246,20190808,-33.8,7.518718432,NA,0.0360501329594541,2019-08-07 23:59:00,47.6,"6.82",168.6,176.6,1.536766,6.3838704,9.7901742,"11/27/19",1,2162.676496,0.547931117,33.98,2150.58349186847,-107.232584116304,1.45836883290968,-87.9150305555821,7.52155232446954,7.54243008420214,54.6574190056936,1321.00379344118,1326.00523047608,2030.19349172281,46.926945914936,2131.77785664344,2150.58349186847,0.711104840146457,1.11370072732464,2149.31844275561,2130.52386966894
"272","N_19_1_AI","19","Mytilus","Night","After","Control","After_Control",1,2019-08-07,23:45:00,2.6,3.8,44.7,54.1,35.6,12,13.065,20190808,-35.9,7.55647652,NA,0.0359074841943399,2019-08-07 23:45:00,61.8,"7.92",186.6,174.6,1.995213,7.0654224,9.6793002,"12/6/19",1,2207.176859,-0.023173626,33.87,2207.68830787791,-107.232584116304,1.45836883290968,-88.1789953143387,7.55931798516072,7.57390048363807,51.5575501493191,1258.09248417316,1262.83703073758,2074.36603435164,52.15784507622,2178.08142957718,2207.68830787791,0.790809950030212,1.23783499639629,2199.24714670073,2169.75347116997
"273","N_20_1_AI","20","Phyllospadix","Night","After","Control","After_Control",1,2019-08-07,23:52:00,2.6,4.4,51,54.2,35.7,11.6,13.223,20190808,-35.3,7.545215455,"balloon missing",0.036159249504096,2019-08-07 23:52:00,49.4,"4.74",112.6,118.4,1.594879,4.2634864,6.5637408,"12/6/19",1,2310.645026,-0.023173626,33.92,2311.15647487791,-107.232584116304,1.45836883290968,-87.948573038739,7.54831166296846,7.57048947048114,55.0080011903627,1325.97499362307,1331.00175752975,2175.83345178082,53.5619421336148,2284.40339510479,2311.15647487791,0.811082819272055,1.2703518985681,2305.7184596429,2279.02832829278
"274","N_21_1_AI","21","Phyllospadix","Night","After","Removal","After_Removal",1,2019-08-07,23:50:00,2.6,4.81,55.8,54.2,35.7,11.4,13.551,20190808,-33,7.503340287,NA,0.0362567271094254,2019-08-07 23:50:00,41,"7.52",130,109.8,1.323685,4.92232,6.0869826,"12/11/19",1,2283.340764,0.226350661,34.2,2278.34513700653,-107.232584116304,1.45836883290968,-87.4702280615446,7.50642162866202,7.53534788825686,59.3803886433197,1422.19458964298,1427.6006209167,2155.41698158195,48.5544231542364,2263.35179337951,2278.34513700653,0.734994431297086,1.15160314331744,2291.74716722422,2276.66562745821
"275","N_22_1_AI","22","Phyllospadix","Night","After","Removal","After_Removal",1,2019-08-07,23:56:00,2.8,3.52,40.9,54.1,35.7,11.9,13.406,20190808,-39.2,7.612999806,NA,0.0359547491603729,2019-08-07 23:56:00,35.8,"-1.83",108.6,97.6,1.155803,4.1120304,5.4106512,"12/12/19",1,2231.763672,0.032092078,34.3,2231.05539021092,-107.232584116304,1.45836883290968,-87.6816915423165,7.61608817657099,7.63718168504694,44.7252974908455,1088.51610976369,1092.62567502364,2078.19116640437,60.3517348569161,2183.26819875213,2231.05539021092,0.914398653552301,1.43136831984647,2250.74117306572,2202.53232991759
"276","N_23_1_AI","23","Mytilus","Night","After","Removal","After_Removal",1,2019-08-07,23:38:00,2.2,4.39,51.2,54.1,35.7,11.9,13.16,20190808,-41.1,7.64758703,NA,0.0359547491603729,2019-08-07 23:38:00,36.2,"17.5",355,66,1.168717,13.44172,3.658842,"12/12/19",1,2215.564619,0.032092078,35.17,2214.85633721092,-107.232584116304,1.45836883290968,-88.0404502752123,7.65068654166219,7.66854524404655,41.0926937216203,1000.10646365682,1003.88188378385,2052.39253666299,64.0660944979961,2157.55132488261,2214.85633721092,0.97067550230677,1.51946217052637,2291.07345234435,2231.79647341533
"277","N_24_1_AI","24","Mytilus","Night","After","Removal","After_Removal",1,2019-08-07,23:37:00,2.2,6,69.1,54.1,35.7,11.5,13.136,20190808,-45.1,7.7181169,NA,0.0361466678251177,2019-08-07 23:37:00,133,"11.8",268,12.2,4.293905,10.147552,0.6763314,"12/13/19",1,2157.443467,-0.016058326,34.77,2157.79787907232,-107.232584116304,1.45836883290968,-88.0754511272022,7.72121782335973,7.74496245325416,33.417918521439,802.958926203393,806.005130016134,1970.46249353688,72.2065224631836,2076.0869345215,2157.79787907232,1.09322125219126,1.71256509322194,2206.66565456896,2123.10419745037
"278","N_25_1_AI","25","Mytilus","Night","After","Control","After_Control",1,2019-08-07,23:32:00,1.9,4.23,49.1,54.3,35.7,11.4,12.84,20190808,-30.9,7.469365729,NA,0.0363180889653114,2019-08-07 23:32:00,59.6,"6.5",202,195.8,1.924186,7.648528,10.8545646,"12/13/19",1,2168.49088,-0.016058326,34.2,2168.84529207232,-107.232584116304,1.45836883290968,-88.5071283017434,7.47247856330411,7.49155938755752,62.7948569192491,1503.97307610091,1509.69047236386,2060.74302684799,41.9694073903588,2165.5072911576,2168.84529207232,0.635313504163443,0.995421185838771,2181.6032055551,2178.24556934088
"279","N_26_1_AI","26","Phyllospadix","Night","After","Removal","After_Removal",1,2019-08-07,23:02:00,2.9,5.77,66.5,54.1,35.6,11.3,12.844,20190808,-43.1,7.684335964,NA,0.0362443690563137,2019-08-07 23:02:00,28.6,"8.1",195,42,0.923351,7.38348,2.328354,"12/16/19",1,2254.499603,-0.207713212,34.2,2259.0838959028,-107.232584116304,1.45836883290968,-88.5012948264118,7.6871870364145,7.70938111050248,38.5732579994096,920.351560423662,923.852595929037,2083.46293160911,69.636749519558,2191.67293912808,2259.0838959028,1.05448502925061,1.65270441959027,2272.37262470223,2204.56513288766
"280","N_27_1_AI","27","Phyllospadix","Night","After","Control","After_Control",1,2019-08-07,23:00:00,2.9,4.96,57.1,54.1,35.6,11.3,12.789,20190808,-36.6,7.570040625,NA,0.0362443690563137,2019-08-07 23:00:00,36.6,"5.56",130.8,66.2,1.181631,4.9526112,3.6699294,"12/16/19",1,2257.34677,-0.207713212,34.69,2261.9310629028,-107.232584116304,1.45836883290968,-88.5815051122218,7.57289336987192,7.59344747856748,51.3652297971725,1225.56589324322,1230.2295214347,2124.39396695804,54.3693499488961,2230.12854670411,2261.9310629028,0.823296118310294,1.29035983975033,2307.83495800289,2275.38703779899
"281","N_28_1_AI","28","Phyllospadix","Night","After","Removal","After_Removal",1,2019-08-07,22:55:00,2.9,5.22,60.5,54,35.6,11.4,13.553,20190808,-40.4,7.6334111,NA,0.0361340226902747,2019-08-07 22:55:00,37,"8.44",148.2,39.6,1.194545,5.6114448,2.1953052,"12/17/19",1,2198.806286,0.213123483,34.68,2194.10258679315,-107.232584116304,1.45836883290968,-87.4673113238788,7.63623295661608,7.66665816481019,41.4994545416486,993.368349671386,997.142566159637,2036.60499917483,61.9346327574433,2140.03908647392,2194.10258679315,0.938018821628111,1.46989720648248,2237.98463852901,2182.8398682034
"282","N_29_1_AI","29","Phyllospadix","Night","After","Control","After_Control",1,2019-08-07,22:52:00,2.6,4.41,50.9,54.2,35.7,11.5,13.951,20190808,-38.7,7.60169236,NA,0.0362078421123965,2019-08-07 22:52:00,53.9,"-0.055",158,41.2,1.7401615,5.982512,2.2840044,"12/17/19",1,2280.230543,0.213123483,34.7,2275.52684379315,-107.232584116304,1.45836883290968,-86.8868805283808,7.60475616783692,7.63902814414471,45.9121188958391,1103.16702294533,1107.3535044876,2121.20090757675,60.9053932740882,2228.01841974668,2275.52684379315,0.92211988652755,1.44452948226859,2322.37592587124,2273.88938721205
"283","N_30_1_AI","30","Mytilus","Night","After","Control","After_Control",1,2019-08-07,23:25:00,1.9,20.8,24.1,54.1,35.6,11.3,13.23,20190808,-22.7,7.323448364,NA,0.0362443690563137,2019-08-07 23:25:00,84.4,"22",266,336,2.724854,10.071824,18.626832,"12/17/19",1,2181.666394,0.213123483,34.65,2176.96269479315,-107.232584116304,1.45836883290968,-87.9383644569086,7.32628195935687,7.35034306440599,88.7367122359153,2117.24328742053,2125.30782772032,2096.8373484489,30.6605125412448,2216.23457322606,2176.96269479315,0.464281456083942,0.727672743679489,2218.58109925243,2258.60376359655
"284","N_31_1_AI","31","Mytilus","Night","After","Control","After_Control",1,2019-08-07,23:23:00,1.6,1.72,20.1,54.1,35.6,11.4,13.085,20190808,-22.3,7.316932052,NA,0.0361953716795307,2019-08-07 23:23:00,147.4,"25.4",526,578,4.758809,19.916464,32.042586,"12/18/19",1,2064.819884,0.085007907,35.03,2062.94373399014,-107.232584116304,1.45836883290968,-88.1498279376806,7.31977153522247,7.34072352610617,85.6903695017491,2051.16192188155,2058.9641196576,1985.46297996628,28.507157580996,2099.66050704903,2062.94373399014,0.43174955871324,0.676561552518871,2125.4387941669,2163.26786946846
"285","N_32_1_AI","32","Mytilus","Night","After","Removal","After_Removal",1,2019-08-07,23:20:00,1.6,6.45,74.3,54.3,35.7,11.3,13.072,20190808,-42,7.663853181,NA,0.0363674502314096,2019-08-07 23:20:00,50.2,"19.02",224,99,1.620707,8.481536,5.488263,"12/18/19",1,2213.428517,0.085007907,34.36,2211.55236699014,-107.232584116304,1.45836883290968,-88.1687867325084,7.66695668398526,7.69226582827998,39.3331727591195,939.019480090989,942.591601441888,2043.98299025298,65.8257357727622,2149.14189878486,2211.55236699014,0.996266318677207,1.56125412864957,2234.96880381709,2171.89751888964
